"scientificName","scientificNameAuthority","taxonID","kingdom","phylum","class","order","subordr","infrrdr","family","genus","subgens","spcfcEp","infrspE","taxnRnk","instttC","cllctnC","ctlgNmb","datstNm","occrrID","rcrddBy","rcrdNmb","fldNmbr","eventDt","year","month","day","bssOfRc","localty","lctnRmr","island","sttPrvn","country","cntryCd","crdnUIM","grfrncB","grfrnVS","grfrncP","grfrncR","habitat","vrbtmDp","vrbtmEl","occrrnS","smplngP","occrrnR","indvdlC","sex","estblsM","prvnclS","ntnlStt","idntfdB","idntfcQ","idntfcR","prvsIdn","bblgrpC","assctdR","latitud","longitd"
"Abies amabilis","Douglas ex J. Forbes",75240,"Plantae","Tracheophyta","Pinopsida","Pinales",NA,NA,"Pinaceae","Abies",NA,"Abies amabilis",NA,"species","iNaturalist","Observations","31820304",NA,"https://www.inaturalist.org/observations/31820304","Lena Dietz Chiasson",NA,NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"judith holm",NA,NA,NA,NA,NA,49.944,-123.08
"Abies lasiocarpa","(Hooker) Nuttall",75241,"Plantae","Tracheophyta","Pinopsida","Pinales",NA,NA,"Pinaceae","Abies",NA,"Abies lasiocarpa",NA,"species","iNaturalist","Observations","7711999",NA,"https://www.inaturalist.org/observations/7711999","Adam Huggins",NA,NA,"2017-08-29",2017,8,29,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Adam Huggins",NA,NA,NA,NA,NA,49.944,-123.08
"Abies lasiocarpa","(Hooker) Nuttall",75241,"Plantae","Tracheophyta","Pinopsida","Pinales",NA,NA,"Pinaceae","Abies",NA,"Abies lasiocarpa",NA,"species","iNaturalist","Observations","31807179",NA,"https://www.inaturalist.org/observations/31807179","Kelly Fretwell",NA,NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kelly Fretwell",NA,NA,NA,NA,NA,49.944,-123.08
"Achillea millefolium","L.",52821,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Achillea",NA,"Achillea millefolium",NA,"species","iNaturalist","Observations","15850216",NA,"https://www.inaturalist.org/observations/15850216","Billi Krochuk",NA,NA,"2018-08-17",2018,8,17,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",10,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"Spencer Quayle",NA,NA,NA,NA,NA,49.944,-123.08
"Arctostaphylos uva-ursi","(L.) Spreng.",68049,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Arctostaphylos",NA,"Arctostaphylos uva-ursi",NA,"species","iNaturalist","Observations","31807182",NA,"https://www.inaturalist.org/observations/31807182","Kelly Fretwell",NA,NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kelly Fretwell",NA,NA,NA,NA,NA,49.944,-123.08
"Arctostaphylos uva-ursi","(L.) Spreng.",68049,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Arctostaphylos",NA,"Arctostaphylos uva-ursi",NA,"species","iNaturalist","Observations","7711997",NA,"https://www.inaturalist.org/observations/7711997","Adam Huggins",NA,NA,"2017-08-29",2017,8,29,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Adam Huggins",NA,NA,NA,NA,NA,49.944,-123.08
"Arnica latifolia","Bong.",75573,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Arnica",NA,"Arnica latifolia",NA,"species","iNaturalist","Observations","31820315",NA,"https://www.inaturalist.org/observations/31820315","Lena Dietz Chiasson",NA,NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"judith holm",NA,NA,NA,NA,NA,49.944,-123.08
"Athyrium filix-femina var. cyclosorum","(L.) Roth",52669,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Athyriaceae","Athyrium",NA,"Athyrium filix-femina","cyclosorum","varietas","iNaturalist","Observations","94532110",NA,"https://www.inaturalist.org/observations/94532110","Taylor Justason",NA,NA,"2021-09-08",2021,9,8,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",5,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,49.944,-123.08
"Chamaenerion angustifolium","(L.) Scop.",564969,"Plantae","Tracheophyta","Magnoliopsida","Myrtales",NA,NA,"Onagraceae","Chamaenerion",NA,"Chamaenerion angustifolium",NA,"species","iNaturalist","Observations","62166596",NA,"https://www.inaturalist.org/observations/62166596","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Chamaenerion angustifolium","(L.) Scop.",564969,"Plantae","Tracheophyta","Magnoliopsida","Myrtales",NA,NA,"Onagraceae","Chamaenerion",NA,"Chamaenerion angustifolium",NA,"species","iNaturalist","Observations","62164191",NA,"https://www.inaturalist.org/observations/62164191","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Cryptogramma acrostichoides","R. Br.",76536,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Pteridaceae","Cryptogramma",NA,"Cryptogramma acrostichoides",NA,"species","iNaturalist","Observations","137158922",NA,"https://www.inaturalist.org/observations/137158922","Steve Ansell",NA,NA,"2022-09-18",2022,9,18,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",15,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,49.944,-123.08
"Erythranthe lewisii","(Pursh) G.L. Nesom & N.S. Fraga",777190,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",NA,NA,"Phrymaceae","Erythranthe",NA,"Erythranthe lewisii",NA,"species","iNaturalist","Observations","7712011",NA,"https://www.inaturalist.org/observations/7712011","Adam Huggins",NA,NA,"2017-08-29",2017,8,29,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Adam Huggins",NA,NA,NA,NA,NA,49.944,-123.08
"Erythranthe lewisii","(Pursh) G.L. Nesom & N.S. Fraga",777190,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",NA,NA,"Phrymaceae","Erythranthe",NA,"Erythranthe lewisii",NA,"species","iNaturalist","Observations","92037827",NA,"https://www.inaturalist.org/observations/92037827","Paolo Pietropaolo",NA,NA,"2021-08-08",2021,8,8,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",5,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Paolo Pietropaolo",NA,NA,NA,NA,NA,49.944,-123.08
"Heuchera glabra","willd. ex roem.& schult.B624",128868,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Saxifragaceae","Heuchera",NA,"Heuchera glabra",NA,"species","iNaturalist","Observations","7712014",NA,"https://www.inaturalist.org/observations/7712014","Adam Huggins",NA,NA,"2017-08-29",2017,8,29,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Adam Huggins",NA,NA,NA,NA,NA,49.944,-123.08
"Lupinus latifolius ssp. latifolius","Lindl. ex J.Agardh",64242,"Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,NA,"Fabaceae","Lupinus",NA,"Lupinus latifolius","latifolius","subspecies","iNaturalist","Observations","62164179",NA,"https://www.inaturalist.org/observations/62164179","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Micranthes odontoloma","(Piper) A. Heller",78030,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Saxifragaceae","Micranthes",NA,"Micranthes odontoloma",NA,"species","iNaturalist","Observations","7712174",NA,"https://www.inaturalist.org/observations/7712174","Adam Huggins",NA,NA,"2017-08-29",2017,8,29,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Adam Huggins",NA,NA,NA,NA,NA,49.944,-123.08
"Orthilia secunda","L.",78288,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Orthilia",NA,"Orthilia secunda",NA,"species","iNaturalist","Observations","62166607",NA,"https://www.inaturalist.org/observations/62166607","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",15,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Orthilia secunda","L.",78288,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Orthilia",NA,"Orthilia secunda",NA,"species","iNaturalist","Observations","62164221",NA,"https://www.inaturalist.org/observations/62164221","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Orthilia secunda","L.",78288,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Orthilia",NA,"Orthilia secunda",NA,"species","iNaturalist","Observations","62166606",NA,"https://www.inaturalist.org/observations/62166606","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",69,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Orthilia secunda","L.",78288,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Orthilia",NA,"Orthilia secunda",NA,"species","iNaturalist","Observations","62164225",NA,"https://www.inaturalist.org/observations/62164225","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",38,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Orthilia secunda","L.",78288,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Orthilia",NA,"Orthilia secunda",NA,"species","iNaturalist","Observations","62164223",NA,"https://www.inaturalist.org/observations/62164223","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Orthilia secunda","L.",78288,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Orthilia",NA,"Orthilia secunda",NA,"species","iNaturalist","Observations","62164224",NA,"https://www.inaturalist.org/observations/62164224","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",11,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Paxistima myrsinites","(Pursh.) Raf.",63893,"Plantae","Tracheophyta","Magnoliopsida","Celastrales",NA,NA,"Celastraceae","Paxistima",NA,"Paxistima myrsinites",NA,"species","iNaturalist","Observations","62166613",NA,"https://www.inaturalist.org/observations/62166613","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Paxistima myrsinites","(Pursh.) Raf.",63893,"Plantae","Tracheophyta","Magnoliopsida","Celastrales",NA,NA,"Celastraceae","Paxistima",NA,"Paxistima myrsinites",NA,"species","iNaturalist","Observations","62166612",NA,"https://www.inaturalist.org/observations/62166612","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Paxistima myrsinites","(Pursh.) Raf.",63893,"Plantae","Tracheophyta","Magnoliopsida","Celastrales",NA,NA,"Celastraceae","Paxistima",NA,"Paxistima myrsinites",NA,"species","iNaturalist","Observations","62166615",NA,"https://www.inaturalist.org/observations/62166615","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","137158805",NA,"https://www.inaturalist.org/observations/137158805","Steve Ansell",NA,NA,"2022-09-18",2022,9,18,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",15,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,49.944,-123.08
"Rhododendron albiflorum","Hook.",126556,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Rhododendron",NA,"Rhododendron albiflorum",NA,"species","iNaturalist","Observations","62166647",NA,"https://www.inaturalist.org/observations/62166647","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Ribes lacustre","(Pers.) Poir.",78858,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Grossulariaceae","Ribes",NA,"Ribes lacustre",NA,"species","iNaturalist","Observations","7712194",NA,"https://www.inaturalist.org/observations/7712194","Adam Huggins",NA,NA,"2017-08-29",2017,8,29,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Adam Huggins",NA,NA,NA,NA,NA,49.944,-123.08
"Ribes lacustre","(Pers.) Poir.",78858,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Grossulariaceae","Ribes",NA,"Ribes lacustre",NA,"species","iNaturalist","Observations","62164260",NA,"https://www.inaturalist.org/observations/62164260","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Ribes lacustre","(Pers.) Poir.",78858,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Grossulariaceae","Ribes",NA,"Ribes lacustre",NA,"species","iNaturalist","Observations","62164263",NA,"https://www.inaturalist.org/observations/62164263","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Ribes lacustre","(Pers.) Poir.",78858,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Grossulariaceae","Ribes",NA,"Ribes lacustre",NA,"species","iNaturalist","Observations","62166641",NA,"https://www.inaturalist.org/observations/62166641","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Rubus pedatus","Sm.",130220,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Rubus",NA,"Rubus pedatus",NA,"species","iNaturalist","Observations","62166633",NA,"https://www.inaturalist.org/observations/62166633","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Rubus pedatus","Sm.",130220,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Rubus",NA,"Rubus pedatus",NA,"species","iNaturalist","Observations","62164247",NA,"https://www.inaturalist.org/observations/62164247","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",61,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Rubus pedatus","Sm.",130220,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Rubus",NA,"Rubus pedatus",NA,"species","iNaturalist","Observations","62166632",NA,"https://www.inaturalist.org/observations/62166632","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Sedum divergens","S. Watson",61155,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Crassulaceae","Sedum",NA,"Sedum divergens",NA,"species","iNaturalist","Observations","55622356",NA,"https://www.inaturalist.org/observations/55622356","benrose",NA,NA,"2020-08-05",2020,8,5,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"benrose",NA,NA,NA,NA,NA,49.944,-123.08
"Sedum divergens","S. Watson",61155,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Crassulaceae","Sedum",NA,"Sedum divergens",NA,"species","iNaturalist","Observations","137159256",NA,"https://www.inaturalist.org/observations/137159256","Steve Ansell",NA,NA,"2022-09-18",2022,9,18,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",3,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,49.944,-123.08
"Sorbus scopulina var. cascadensis","Greene",243023,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Sorbus",NA,"Sorbus scopulina","cascadensis","varietas","iNaturalist","Observations","62166637",NA,"https://www.inaturalist.org/observations/62166637","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Sorbus sitchensis var. sitchensis","M. Roem.",48545,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Sorbus",NA,"Sorbus sitchensis","sitchensis","varietas","iNaturalist","Observations","62166636",NA,"https://www.inaturalist.org/observations/62166636","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",26,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Streptopus amplexifolius","(L.) DC.",79273,"Plantae","Tracheophyta","Liliopsida","Liliales",NA,NA,"Liliaceae","Streptopus",NA,"Streptopus amplexifolius",NA,"species","iNaturalist","Observations","31807191",NA,"https://www.inaturalist.org/observations/31807191","Kelly Fretwell",NA,NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Kelly Fretwell",NA,NA,NA,NA,NA,49.944,-123.08
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana",NA,"species","iNaturalist","Observations","31807177",NA,"https://www.inaturalist.org/observations/31807177","Kelly Fretwell",NA,NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Kelly Fretwell",NA,NA,NA,NA,NA,49.944,-123.08
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana",NA,"species","iNaturalist","Observations","31619925",NA,"https://www.inaturalist.org/observations/31619925","Julie",NA,NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",31,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Julie",NA,NA,NA,NA,NA,49.944,-123.08
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana",NA,"species","iNaturalist","Observations","62166605",NA,"https://www.inaturalist.org/observations/62166605","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana",NA,"species","iNaturalist","Observations","62166604",NA,"https://www.inaturalist.org/observations/62166604","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Vaccinium membranaceum","Douglas ex Torr.",48347,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium membranaceum",NA,"species","iNaturalist","Observations","62164265",NA,"https://www.inaturalist.org/observations/62164265","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",11,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Vaccinium membranaceum","Douglas ex Torr.",48347,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium membranaceum",NA,"species","iNaturalist","Observations","62164266",NA,"https://www.inaturalist.org/observations/62164266","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",11,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Vaccinium ovalifolium","Sm.",63820,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium ovalifolium",NA,"species","iNaturalist","Observations","62164270",NA,"https://www.inaturalist.org/observations/62164270","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",31,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Valeriana sitchensis","Bong.",79477,"Plantae","Tracheophyta","Magnoliopsida","Dipsacales",NA,NA,"Caprifoliaceae","Valeriana",NA,"Valeriana sitchensis",NA,"species","iNaturalist","Observations","62164257",NA,"https://www.inaturalist.org/observations/62164257","John D Reynolds",NA,NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.944,-123.08
"Veratrum viride var. eschscholzianum","Aiton",79484,"Plantae","Tracheophyta","Liliopsida","Liliales",NA,NA,"Melanthiaceae","Veratrum",NA,"Veratrum viride","eschscholzianum","varietas","iNaturalist","Observations","31807184",NA,"https://www.inaturalist.org/observations/31807184","Kelly Fretwell",NA,NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kelly Fretwell",NA,NA,NA,NA,NA,49.944,-123.08
